sample,signal,definition,horizon,periods,pairs,mean_ic,median_ic,ic_std,hit_rate,hac_t_stat,pvalue,fdr_qvalue,fdr_reject_10pct
global_common,short_reversal,-prior 21 trading-day return,6m,33,711,-0.16578618923496521,-0.14285714285714288,0.3578369585073153,0.36363636363636365,-2.4520429332250533,0.014204771250083459,0.023432583643010818,True
global_common,short_reversal,-prior 21 trading-day return,12m,27,485,-0.2797257784421334,-0.26206896551724135,0.29240141903696965,0.14814814814814814,-5.938914022141692,2.8691626852150875e-09,6.599074175994701e-08,True
global_common,beta_high,market beta over 252 days,1m,38,902,0.11898431834834351,0.14215958099923326,0.39765245361379176,0.6578947368421053,1.6191582645215508,0.10541321523194336,0.2988439222549846,False
global_common,beta_high,market beta over 252 days,3m,36,824,0.18648618161299357,0.2586615914735628,0.4077141294605382,0.6944444444444444,2.004070218649071,0.04506253908276925,0.07403131420740662,True
global_common,beta_high,market beta over 252 days,6m,33,711,0.2542755917137815,0.2556457908799559,0.3338410055206857,0.8484848484848485,2.9982666748905444,0.002715199738480667,0.01301213600357185,True
global_common,beta_high,market beta over 252 days,12m,27,485,0.28607695282572576,0.3571428571428572,0.25571264143348343,0.8518518518518519,4.2554667062702185,2.0861340676914253e-05,7.996847259483797e-05,True
global_common,beta_low,-market beta over 252 days,1m,38,902,-0.11898431834834351,-0.14215958099923326,0.39765245361379176,0.34210526315789475,-1.6191582645215508,0.10541321523194336,0.2988439222549846,False
global_common,beta_low,-market beta over 252 days,3m,36,824,-0.18648618161299357,-0.2586615914735628,0.4077141294605382,0.3055555555555556,-2.004070218649071,0.04506253908276925,0.07403131420740662,True
global_common,beta_low,-market beta over 252 days,6m,33,711,-0.2542755917137815,-0.2556457908799559,0.3338410055206857,0.15151515151515152,-2.9982666748905444,0.002715199738480667,0.01301213600357185,True
global_common,beta_low,-market beta over 252 days,12m,27,485,-0.28607695282572576,-0.3571428571428572,0.25571264143348343,0.14814814814814814,-4.2554667062702185,2.0861340676914253e-05,7.996847259483797e-05,True
global_common,low_total_volatility,-annualized realized volatility,1m,38,902,-0.10598699072640573,-0.15476711529343107,0.33104706831088593,0.42105263157894735,-1.9098254610771401,0.05615568988209785,0.2988439222549846,False
global_common,low_total_volatility,-annualized realized volatility,3m,36,824,-0.2174941374473321,-0.17025873584824236,0.35792118318232263,0.3055555555555556,-2.5019175086615837,0.012352270221275052,0.044368312980152536,True
global_common,low_total_volatility,-annualized realized volatility,6m,33,711,-0.3038917325095257,-0.2,0.3005950521075458,0.15151515151515152,-2.9857621976243642,0.0028287252181677935,0.01301213600357185,True
global_common,low_total_volatility,-annualized realized volatility,12m,27,485,-0.3765696579343614,-0.3512791991101224,0.19787472565569994,0.0,-5.535640997626221,3.100921563969905e-08,3.566059798565391e-07,True
global_common,low_idio_volatility,-market-model residual volatility,1m,38,902,-0.11047618180873449,-0.1488766094029252,0.3132928323173381,0.3684210526315789,-2.1576439547863666,0.030955524490201336,0.2988439222549846,False
global_common,low_idio_volatility,-market-model residual volatility,3m,36,824,-0.21547848820127902,-0.1612294770189507,0.3353991688542239,0.25,-2.525975602030516,0.01153774936244556,0.044368312980152536,True
global_common,low_idio_volatility,-market-model residual volatility,6m,33,711,-0.3314004829277334,-0.17631917631917632,0.3150961627431419,0.030303030303030304,-2.8005345859810933,0.005101804013064815,0.014667686537561342,True
global_common,low_idio_volatility,-market-model residual volatility,12m,27,485,-0.43108713381901814,-0.36108374384236447,0.25327761861465314,0.0,-3.9218202884321944,8.788253004698987e-05,0.000224588687897863,True
