symbol,as_of_date,fair_value,close,valuation_gap,usable_model_count,confidence_score,warnings
CTM,2025-03-31,1155.107978323329,1106.0,0.04440142705545114,3,0.8336846794904496,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;residual_income_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
DHO,2025-03-31,36.98990380327266,82.0,-0.5489036121552114,6,0.8937698929540507,ic_weight_fallback_for_uncovered_models
DWY,2025-03-31,695.4930493323768,799.8,-0.13041629240763086,4,0.882715442033124,ic_weight_fallback_for_uncovered_models
DYT,2025-03-31,377.1276044067847,317.9,0.18630891603266675,4,0.8556526321781239,ic_weight_fallback_for_uncovered_models
EQD,2025-03-31,,1110.0,,0,,no_usable_valuation_models
FBR,2025-03-31,,279.0,,3,0.603238517140472,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
GAZ,2025-03-31,3280.5483462919797,4305.0,-0.2379678638113868,6,0.8726167605703986,ic_weight_fallback_for_uncovered_models
HPS,2025-03-31,218.897325820226,620.0,-0.6469397970641516,5,0.8428674500798408,fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
IAM,2025-03-31,,122.363,,3,0.7983339256970698,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_downside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement
IBC,2025-03-31,,40.5,,0,,no_usable_valuation_models
IMO,2025-03-31,97.23732369129243,91.9,0.05807751568326913,4,0.8304050497147217,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
INV,2025-03-31,159.86988068935716,98.0,0.6313253131567058,3,0.495,ic_weight_fallback_for_uncovered_models
JET,2025-03-31,2960.4050779202225,2400.0,0.23350211580009272,3,0.7525913516797458,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
LBV,2025-03-31,1817.4784160332756,4429.0,-0.5896413601189263,4,0.6283778887270942,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
LES,2025-03-31,81.19451945880392,290.0,-0.7200188984179174,6,0.7716124835564192,ic_weight_fallback_for_uncovered_models
LHM,2025-03-31,989.3987681596489,1903.0,-0.4800847250868897,6,0.9510047374454491,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
M2M,2025-03-31,459.4704740450123,571.0,-0.1953231627933235,2,0.5510498808270246,ic_weight_fallback_for_uncovered_models
MAB,2025-03-31,,977.0,,0,,no_usable_valuation_models
MDP,2025-03-31,27.06895695080994,23.49,0.15236087487483796,3,0.6243028489019649,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
MIC,2025-03-31,725.5802168451517,824.0,-0.11944148441122371,6,0.8772519252140174,ic_weight_fallback_for_uncovered_models
MLE,2025-03-31,,372.0,,0,,no_usable_valuation_models
MNG,2025-03-31,1351.9786687341152,5020.0,-0.7306815400928057,4,0.7981920634217758,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
MOX,2025-03-31,565.8855460360707,453.0,0.24919546586329067,3,0.495,ic_weight_fallback_for_uncovered_models
MSA,2025-03-31,340.9472913269052,750.0,-0.5454036115641264,5,0.887716294374262,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
MUT,2025-03-31,463.15138206178926,310.0,0.49403671632835255,4,0.8454353009477691,fcff_dcf_severe_terminal_value_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
NKL,2025-03-31,,35.1,,0,,no_usable_valuation_models
OUL,2025-03-31,1178.7138259532903,1250.0,-0.05702893923736774,3,0.8377605061391171,fcfe_dcf_terminal_value_dominates_dcf;ddm_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
RDS,2025-03-31,,115.0,,1,0.675,headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage
REB,2025-03-31,65.91175896445608,90.0,-0.2676471226171546,2,0.4524135447450861,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
RIS,2025-03-31,138.68030548687437,300.0,-0.5377323150437521,6,0.7724071327873833,ic_weight_fallback_for_uncovered_models
S2M,2025-03-31,640.619479894744,428.0,0.4967744857353833,5,0.8735632419315595,ic_weight_fallback_for_uncovered_models
SAH,2025-03-31,,1800.0,,0,,no_usable_valuation_models
SBM,2025-03-31,1444.3647043250164,2100.0,-0.31220728365475403,6,0.8134771285833706,ic_weight_fallback_for_uncovered_models
SID,2025-03-31,552.9034768197251,1900.0,-0.7089981700948815,5,0.8817615851883918,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SLF,2025-03-31,,675.0,,0,,no_usable_valuation_models
SMI,2025-03-31,2090.2573337357476,2390.0,-0.12541534153316003,3,0.7630693789845135,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SNA,2025-03-31,,51.3,,2,0.5066979844847888,residual_income_severe_book_value_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
SNP,2025-03-31,,616.1,,0,,no_usable_valuation_models
SRM,2025-03-31,,416.0,,2,0.37249999999999994,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement
STR,2025-03-31,,62.0,,3,0.7455117120898818,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement
TGC,2025-03-31,242.27930252422715,700.0,-0.6538867106796755,5,0.9598629380446364,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
TMA,2025-03-31,535.6537041927496,1849.0,-0.7103008630650354,6,0.7836757528880532,ic_weight_fallback_for_uncovered_models
TQM,2025-03-31,,2310.0,,0,,no_usable_valuation_models
WAA,2025-03-31,,5100.0,,0,,no_usable_valuation_models
ZDJ,2025-03-31,,156.85,,2,0.35,fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
ADH,2025-06-30,22.52875157779204,36.99,-0.3909502141716129,3,0.51,ic_weight_fallback_for_uncovered_models
ADI,2025-06-30,225.220111073098,475.0,-0.5258523977408462,6,0.6499999999999999,ic_weight_fallback_for_uncovered_models
AFI,2025-06-30,315.04829935816645,334.0,-0.05674161868812444,5,0.9520429875919421,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
AFM,2025-06-30,483.8632855276461,1300.0,-0.6277974726710415,3,0.8214586401393023,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
AGM,2025-06-30,3492.342828674216,6974.0,-0.4992338932213628,4,0.8993318602574267,ic_weight_fallback_for_uncovered_models
AKT,2025-06-30,421.44037690262695,1451.0,-0.7095517733269283,3,0.7631854979450075,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
ALM,2025-06-30,987.5329713407876,1772.0,-0.44270148344199345,3,0.6574509881044122,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
ARD,2025-06-30,346.02476394354966,465.0,-0.25586072270204374,3,0.5455414959831055,fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
ATH,2025-06-30,23.355162733911516,81.0,-0.7116646576060306,3,0.51,fcff_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
ATL,2025-06-30,,142.0,,0,,no_usable_valuation_models
ATW,2025-06-30,466.394385554976,680.0,-0.31412590359562353,3,0.7449533767372725,ic_weight_fallback_for_uncovered_models
BAL,2025-06-30,62.12458415739702,228.0,-0.7275237536956272,4,0.5918027840299571,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
BCI,2025-06-30,455.8486441115405,615.0,-0.25878269250156016,3,0.6514077799977447,ic_weight_fallback_for_uncovered_models
BCP,2025-06-30,300.18436835031673,290.0,0.03511851155281631,3,0.8439102344946003,ic_weight_fallback_for_uncovered_models
BOA,2025-06-30,227.88187970181787,280.0,-0.186136143922079,3,0.7318674749102965,ic_weight_fallback_for_uncovered_models
CDM,2025-06-30,822.3077695963941,1120.0,-0.26579663428893385,3,0.7674685314620004,ic_weight_fallback_for_uncovered_models
CFG,2025-06-30,75.6674405374383,230.0,-0.6710111280980944,3,0.7539559062856203,ic_weight_fallback_for_uncovered_models
CIH,2025-06-30,267.3698541890163,415.0,-0.35573529111080415,3,0.8366476284333502,ic_weight_fallback_for_uncovered_models
CMG,2025-06-30,124.44060809294919,315.0,-0.604950450498574,5,0.8380728938540991,ic_weight_fallback_for_uncovered_models
CMT,2025-06-30,726.6030591058945,2370.0,-0.6934164307570065,3,0.7317433825327668,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
COL,2025-06-30,44.67319443757637,63.9,-0.300888975937772,4,0.8279062305929479,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
CRS,2025-06-30,,39.31,,2,0.5694993515101521,ic_weight_fallback_for_uncovered_models;headline_review_lone_thin_comp
CSR,2025-06-30,116.19519230947145,235.0,-0.5055523731511853,6,0.8210807932232382,ic_weight_fallback_for_uncovered_models
CTM,2025-06-30,1155.107978323329,933.0,0.23805785458020257,3,0.8336846794904496,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;residual_income_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
DHO,2025-06-30,19.082729193832368,80.0,-0.7614658850770955,4,0.7622043966730674,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
DWY,2025-06-30,254.2796338970059,768.0,-0.6689067266966069,5,0.831500611376305,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
DYT,2025-06-30,377.1276044067847,348.0,0.0837000126631744,4,0.8556718813986741,ic_weight_fallback_for_uncovered_models
EQD,2025-06-30,,1260.0,,0,,no_usable_valuation_models
FBR,2025-06-30,,414.95,,3,0.4973624231654957,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_lone_thin_comp
GAZ,2025-06-30,1540.5194030045905,4300.0,-0.6417396737198626,4,0.6365045069351092,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
HPS,2025-06-30,218.897325820226,580.0,-0.6225908175513345,5,0.8428674500798408,fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
IAM,2025-06-30,,111.188,,3,0.7983339256970698,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_downside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement
IBC,2025-06-30,,79.24,,0,,no_usable_valuation_models
IMO,2025-06-30,89.01681747287343,84.21,0.05708131424858598,3,0.495,fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
INV,2025-06-30,159.86988068935716,210.7,-0.2412440403922299,3,0.495,ic_weight_fallback_for_uncovered_models
JET,2025-06-30,2960.4050779202225,1998.0,0.4816842231832945,3,0.51,ic_weight_fallback_for_uncovered_models
LBV,2025-06-30,989.3132230923452,4400.0,-0.7751560856608306,3,0.5688387523334753,fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
LES,2025-06-30,81.19451945880392,300.0,-0.729351601803987,6,0.7716124835564192,ic_weight_fallback_for_uncovered_models
LHM,2025-06-30,,1925.0,,5,0.8851290535489602,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_confident_downside_low_information
M2M,2025-06-30,459.4704740450123,511.1,-0.10101648592249601,1,0.675,headline_review_shared_input_bias
MAB,2025-06-30,,915.6,,0,,no_usable_valuation_models
MDP,2025-06-30,27.06895695080994,27.79,-0.025946133472114385,2,0.395,ic_weight_fallback_for_uncovered_models
MIC,2025-06-30,593.3719608805706,830.0,-0.28509402303545717,4,0.9086767616814442,fcff_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
MLE,2025-06-30,,358.0,,0,,no_usable_valuation_models
MNG,2025-06-30,,5250.0,,3,0.8073405552458188,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_confident_downside_low_information
MOX,2025-06-30,565.8855460360707,447.95,0.263278370434358,3,0.495,ic_weight_fallback_for_uncovered_models
MSA,2025-06-30,231.506527127951,810.0,-0.714189472681542,5,0.8074395197410105,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
MUT,2025-06-30,181.10538085682504,295.05,-0.38618749074114544,4,0.6895863785477764,fcfe_dcf_severe_fcf_quality_warning;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
NKL,2025-06-30,,34.4,,0,,no_usable_valuation_models
OUL,2025-06-30,770.2845577867704,1239.0,-0.3783014061446567,3,0.51,ic_weight_fallback_for_uncovered_models
RDS,2025-06-30,,125.0,,1,0.675,headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage
REB,2025-06-30,,76.0,,3,0.48,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_confident_downside_low_information
RIS,2025-06-30,102.73462729067776,340.0,-0.6978393314980066,4,0.7814952599062239,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
S2M,2025-06-30,640.619479894744,633.0,0.01203709304066991,5,0.8735632419315595,ic_weight_fallback_for_uncovered_models
SAH,2025-06-30,,1788.0,,0,,no_usable_valuation_models
SBM,2025-06-30,922.7390587907603,1935.0,-0.5231322693587802,6,0.7998076126416073,ic_weight_fallback_for_uncovered_models
SID,2025-06-30,545.0087401980576,2550.0,-0.7862710822752715,5,0.6499999999999999,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SLF,2025-06-30,,620.0,,0,,no_usable_valuation_models
SMI,2025-06-30,2090.2573337357476,2410.0,-0.13267330550383916,3,0.7630693789845135,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SNA,2025-06-30,,60.18,,2,0.5066979844847888,residual_income_severe_book_value_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
SNP,2025-06-30,,690.1,,0,,no_usable_valuation_models
SRM,2025-06-30,,595.8,,2,0.37249999999999994,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement
STR,2025-06-30,,248.75,,3,0.6876746552780285,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage
TGC,2025-06-30,242.27930252422715,860.0,-0.7182798807857824,5,0.9598629380446364,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
TMA,2025-06-30,415.8955818288963,1785.0,-0.7670052762863326,5,0.641,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
TQM,2025-06-30,,2800.0,,0,,no_usable_valuation_models
WAA,2025-06-30,,5200.0,,0,,no_usable_valuation_models
ZDJ,2025-06-30,,179.1,,3,0.42,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
ADH,2025-09-30,32.434567033971916,38.7,-0.16189749266222442,3,0.683146199888544,ic_weight_fallback_for_uncovered_models
ADI,2025-09-30,225.4893857147687,525.0,-0.5704964081623454,5,0.9503537665890627,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
AFI,2025-09-30,315.04829935816645,330.0,-0.04530818376313195,5,0.9520429875919421,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
AFM,2025-09-30,456.32260368922573,1268.0,-0.6401241295826295,3,0.8402428992828577,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
AGM,2025-09-30,3256.888420688795,6455.0,-0.49544718502110063,4,0.9115074872011131,ic_weight_fallback_for_uncovered_models
AKT,2025-09-30,464.6258127032358,1387.0,-0.665013833667458,3,0.8383151172648637,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;residual_income_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
ALM,2025-09-30,729.6495510869781,1850.0,-0.6055948372502821,4,0.6649992321732693,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
ARD,2025-09-30,174.4444535108144,455.0,-0.6166055966795287,3,0.7541292707561625,ic_weight_fallback_for_uncovered_models
ATH,2025-09-30,32.03623868646437,99.0,-0.6764016294296529,3,0.8112634775523992,fcff_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
ATL,2025-09-30,,145.0,,0,,no_usable_valuation_models
ATW,2025-09-30,439.3377909029272,745.0,-0.4102848444256011,3,0.7920412337688887,ic_weight_fallback_for_uncovered_models
BAL,2025-09-30,73.29143626868891,295.2,-0.7517227768675849,4,0.6911565511227346,ic_weight_fallback_for_uncovered_models
BCI,2025-09-30,455.8486441115405,591.0,-0.22868249727319712,3,0.6514077799977447,ic_weight_fallback_for_uncovered_models
